Titre :;Indicateur mensuel du climat des affaires dans l'industrie manufacturière (cvs);Industrie manufacturière, situation actuelle de l'état du carnet de commandes (CVS);Industrie manufacturière, évolution des commandes reçues par rapport au mois précédent (CVS);Industrie manufacturière, évolution des livraisons par rapport au mois précédent (CVS);Industrie manufacturière, évolution de la production par rapport au mois précédent (CVS);Industrie manufacturière, prévisions de production à 1 mois (CVS);Industrie manufacturière, évolution du stock des produits finis par rapport au mois précédent (CVS);Industrie manufacturière, situation actuelle des stocks de produits finis (CVS);Industrie manufacturière, taux moyen d'utilisation des capacités de production (CVS);Indicateur mensuel du climat des affaires dans les services marchands (cvs);Services marchands, évolution de l'activité par rapport au mois précédent (CVS);Services marchands, prévisions d'évolution de l'activité à 1 mois (CVS);Services marchands, évolution de la demande globale par rapport au mois précédent (CVS);Services marchands, prévisions d'évolution de la demande globale à 1 mois (CVS);Indicateur du climat des affaires dans le bâtiment (CVS);Bâtiment, Evolution de l'activité par rapport au mois précédent (CVS);Bâtiment, Prévisions de l'activité à 1 mois (CVS);Bâtiment, Situation actuelle de l'état du carnet de commande (CVS)
2006-05-31;109,649;19,72;17,31;19,13;15,81;4,44;-0,92;3,1;83,36;106,46;23,52;14,84;18,95;22,59;;;;
2006-06-30;105,671;21,89;6,57;3,34;-3,44;5,54;-3,64;1;82,82;106,09;15,39;13,74;15,75;22,58;;;;
2006-07-31;105,68;20,61;8,15;8,26;5,28;6,28;-1,89;0,49;82,57;106,3;12,25;12,93;14,62;15,3;;;;
2006-08-31;106,136;21,26;11,29;9,91;9,16;5,05;-4,4;-1,3;81,62;105,28;13,7;13,09;17,32;20,07;;;;
2006-09-30;105,468;20,79;10,17;8,01;5,83;6,63;-1,47;0,5;82,36;104,5;11,28;12,52;16,42;21,13;;;;
2006-10-31;107,796;24,5;15,52;14,36;10,29;7,82;-1,14;1,79;82,64;104,2;14,23;12,7;17,08;19,61;;;;
2006-11-30;108,506;23,69;13,95;12,91;7,34;8,77;-3,26;2,58;82,85;103,6;12,91;10,48;13,9;17,33;;;;
2006-12-31;110,49;26,03;16,44;14,78;12,73;9,72;-3,75;2,03;83,4;102,61;8,94;12,13;8,71;21,27;;;;
2007-01-31;109,29;27,02;10,78;8,59;7,97;9,5;-1,39;3;83,75;103,61;9,37;19,48;12,72;28,8;;;;
2007-02-28;110,847;29,24;14,89;15,03;13,97;8,51;-3,27;1,01;84,31;104,93;13,05;19,08;19,2;27,68;;;;
2007-03-31;109,803;31,23;12,5;12,23;10,97;5,11;-3,07;1,3;84,55;106,67;31,2;13,34;25,08;24,03;;;;
2007-04-30;107,748;32,25;8,72;6,69;4,94;4,8;-4,49;1,74;84,41;106,66;16,02;13,86;15,9;21,68;;;;
2007-05-31;106,513;32,12;5,29;4,86;1,87;11,85;-2,38;2,54;84,24;106,23;5,4;16,27;5,16;25,77;;;;
2007-06-30;106,54;29,77;11,46;10,95;6,58;6,36;-3,17;3,79;83,95;106,3;22,81;12,61;19,79;22,23;;;;
2007-07-31;104,164;29,69;8,1;4,48;3,89;2,55;-1,94;2,91;83,13;104,26;3,68;12,32;16,32;16,36;;;;
2007-08-31;105,57;30,92;9,41;9,51;8,92;9,44;-2,24;4,64;84,02;103,97;15,55;17,61;16,82;27,29;;;;
2007-09-30;108,229;29,63;16,99;14,28;10,94;10,95;-1,88;4,22;83,66;104,19;7,28;17,79;13,7;26,46;;;;
2007-10-31;110,835;29,16;14,3;17,08;14,37;9,81;-4,29;3,05;84,03;107,28;27,39;14,9;27,84;25,92;;;;
2007-11-30;109,237;30,79;10,7;6,02;4,59;9,71;-4,33;2,74;83,93;108,1;18,16;16,14;15,86;27,83;;;;
2007-12-31;108,375;29,54;7,23;7,01;4;10,97;-3,73;4,64;83,57;107,97;12,56;15,64;15,26;24,88;;;;
2008-01-31;109,249;26,11;10,84;14,96;12,11;9,76;-3,31;4,59;83,79;107,58;16,55;11,57;16,37;19,11;;;;
2008-02-29;107,258;26,26;10,19;8,36;5,24;5,52;-2,97;3,73;83,78;106,67;12,02;11,49;11,15;17,78;;;;
2008-03-31;101,765;22,37;-0,93;-5,04;-0,72;5,18;0,61;5,42;83,13;105,66;9,91;12,28;4,51;18,14;;;;
2008-04-30;102,325;19,88;10,64;8,16;6,45;-3,19;0,7;6,1;83,39;104,13;7,28;6,51;6,64;16,28;;;;
2008-05-31;93,935;15,16;-13,25;-13,36;-18,88;7,8;-0,92;6,63;82,11;102,53;4,1;8,09;4,8;16,05;;;;
2008-06-30;93,686;7,26;-4,19;3,46;1;1,26;0,83;8,29;81,57;100,9;1,87;4,29;-1,42;11,25;;;;
2008-07-31;91,356;5,52;-0,7;-0,67;-0,18;-9,29;-0,99;7,11;80,92;98,41;4,56;-0,05;8,21;3,94;;;;
2008-08-31;90,809;-0,94;-7,61;0,89;5;2,54;-0,63;9,16;80,62;98,2;0,04;8,83;-0,3;14,68;;;;
2008-09-30;84,172;-5,94;-20,44;-8,99;-12,33;-7,35;-1,39;12,22;79,99;94,99;-4,76;-0,97;-7,37;1,57;;;;
2008-10-31;75,18;-20,29;-31,77;-20,53;-19,59;-16,84;5,3;15,53;78,05;92,16;-8,42;-3,54;-15,24;-2,68;;;;
2008-11-30;67,518;-34,45;-30,63;-21,17;-25,47;-16,37;1,52;17,9;74,81;89,7;-11,98;-6;-11,06;-3,2;;;;
2008-12-31;65,278;-37,22;-22,63;-15,57;-19,11;-13,99;-3,65;12,04;71,83;86,87;-6,81;-5,13;-8,73;-4,72;;;;
2009-01-31;64,282;-44,98;-21,85;-13,6;-13,02;-13,57;-4,37;13,2;72,15;86,61;-5,31;-3,54;-13,43;-3,06;;-16,04;-7,6;-4,18
2009-02-28;63,309;-52,76;-23,47;-15,81;-16,72;-13,77;-4,31;15,74;71,03;84,43;-6,9;-8,03;-8,18;-6,42;;-3,3;-8,75;-9,73
2009-03-31;66,424;-51,89;-16,03;-14,15;-15,3;-6,62;-6,09;10,94;70,2;83,07;-10,89;-9,59;-11,29;-9,38;;-4,11;-6,57;-13,44
2009-04-30;72,362;-51,78;-4,6;-2,57;-6,07;-3,79;-8,19;8,26;69,81;81,83;-12,67;-4,34;-15,7;-3,12;;0,46;-4,29;-7,25
2009-05-31;77,235;-49,81;-3,96;-0,39;-1,23;-0,62;-8,95;3,64;69,86;82,49;-6,4;-1,59;-8,91;3,18;82,62;1,93;-3,25;-4,56
2009-06-30;80,077;-45,79;-2,37;-8,27;-5,84;1,81;-5,14;5,02;70,41;83,49;-1,88;2,01;-3,49;3,84;83,99;-1,05;-2,14;-2,45
2009-07-31;86,59;-39,97;5,31;6,73;2,85;4,04;-5,85;4,1;71,05;86,24;3,55;6,37;3;10,06;86,82;0,64;5,83;-2,5
2009-08-31;87,923;-35,98;1,8;2,43;0,59;-0,18;-7,21;3,56;71,83;88,3;10,88;3,61;9,54;11,54;87,68;4,28;-6,62;-2,28
2009-09-30;91,434;-30,39;6,49;1,66;4,74;3,84;-6,16;1,68;72,04;87,92;-3,66;4,25;2,8;11,35;88,41;-3,07;-0,28;-0,35
2009-10-31;95,179;-23,62;12,02;10,13;8,1;1,74;-7,56;0,55;72,87;88,84;8,95;4,81;11,64;10,54;90,24;2,46;3,83;0,96
2009-11-30;97,137;-20,95;9,81;7,27;7,1;5,91;-4,84;-0,45;73,13;89,85;5,01;10,37;4,17;21,55;91,35;3,45;6,04;2,3
2009-12-31;98,42;-15,23;10,93;8,37;5,22;3,43;-4,3;-1,57;73,34;90,94;13,02;9,5;14,47;16,12;91,31;8,12;-2,71;6,8
2010-01-31;99,082;-10,74;7,51;7,96;7,15;3,38;-3,65;-2,04;73,66;90,82;3,25;7,28;5,44;13,91;90,77;-10,75;5,55;5,64
2010-02-28;99,53;-9,09;9,27;7,85;7,07;5,3;-2,29;0,09;74,12;91,53;5,79;6,57;2,98;11,78;90,01;-1,24;6,22;4,09
2010-03-31;101,47;-4,32;13,64;12,52;11,16;2,72;-4,4;-1,17;74,82;93,42;14,22;9,52;14,62;16,65;91,3;5,06;4,85;4,76
2010-04-30;100,598;-1,38;6,42;5,47;4,11;5,56;-3,74;-0,67;75,02;95,45;11,84;12,39;13,37;21,49;91,17;5,9;4,37;5,24
2010-05-31;101,037;2,02;8,56;8,57;9,53;0,99;-0,87;-0,04;76,27;96,59;14,73;7,43;15,2;13,06;90,68;14,62;-3,58;5,19
2010-06-30;102,687;5,47;10,47;11,32;7,23;3,63;-3,86;-2,14;76,91;97,98;7,53;11,2;7,73;19,04;91,35;-3,37;5,12;8,12
2010-07-31;102,079;5;7,22;7,46;5,95;7,2;-3,73;-0,43;76,63;98,4;8,5;10,35;8,69;17,28;94,24;1,89;10,9;10,93
2010-08-31;101,569;7,79;9,25;1,96;3,48;8,65;0,94;-0,41;75,12;98;8,2;4,61;6,63;10,65;96,06;4,78;2,04;11,62
2010-09-30;104,356;11,84;13,78;12,93;10,87;6,4;-4,35;-1,91;77,37;98,98;14,79;11,49;19,7;20,14;96,98;-0,07;5,79;13,26
2010-10-31;104,491;13,38;10,36;5,76;5,06;11,5;-3,6;-1,64;77,16;99,08;9,93;13,1;10,74;24,14;98,97;4,08;9,19;13,79
2010-11-30;107,299;16,08;16,76;15,3;12;9,99;-2,18;-0,4;78,3;100,14;13,03;9,37;15,17;18,46;101,5;4,03;7,93;15,4
2010-12-31;106,931;18,51;13,34;6;5;9,31;-0,79;0,05;78,37;100,44;5,57;8,7;6,01;17,51;101,43;-4,71;9,99;16,99
2011-01-31;110,68;23,68;18,1;20,46;19,82;8,13;-1,55;1,72;79,83;103,79;19,18;12,05;20,82;19,94;105,44;20,39;7,28;18,29
2011-02-28;109,75;21,33;11,38;13,73;12,59;6,91;-1,63;0,65;80,12;103,93;12,84;12,99;11,87;20,87;106,58;10,99;6,54;21,14
2011-03-31;108,595;21,7;11,62;7,83;6,08;6,66;-4,11;0,3;80,2;104,42;9,77;10,7;10,11;18,73;106,87;5,42;8,22;22,42
2011-04-30;106,075;16,13;2,53;4,17;4,65;11,36;-0,19;1,15;79,88;103,9;11,31;11,44;11,46;18,27;106,62;2,84;9,11;17,34
2011-05-31;106,038;19,29;11,09;17,54;17,16;-5,75;2,52;1,44;81,51;103,2;15,82;3,7;12,49;10,26;106,48;23,58;-2,89;22,42
2011-06-30;98,013;15,17;-1,58;-8,56;-16,65;0,05;-1,32;2,58;79,96;102,6;10,35;6,4;12,31;12,17;104,96;-8,26;6,71;19,59
2011-07-31;99,456;11,59;6,29;5,97;4,34;4,1;-1,23;3,15;79,39;100,41;1,21;8,17;0,83;13,74;102,65;-0,77;6,96;19,1
2011-08-31;98,154;12,57;4,4;4,48;4,95;2,11;-1,03;3,51;78,91;98,23;0,72;5,17;1,1;10,3;101,64;4,31;3,12;18,49
2011-09-30;95,717;9,13;-1,21;1,93;0,18;1,13;-1,85;4,53;79,39;97,42;9,79;2,64;12,22;7,93;101,4;3,87;4,7;19,28
2011-10-31;95,529;5,48;-0,84;3,32;1,19;1,62;-0,78;3,87;79,15;96,32;0,25;2,92;-1,66;8,28;98,78;-2,75;3,17;16,75
2011-11-30;95,634;5,2;1,45;2,6;1,77;3,2;-2,27;3,9;78,91;95,24;2,06;1,74;0,7;7,26;97,05;1,2;4,18;14,51
2011-12-31;95,028;2,54;-0,19;2,7;2,94;1,52;-1,33;1,93;78,95;95,48;5,16;3,03;3,76;7,94;95,62;9,08;1,57;13,57
2012-01-31;94,768;2,92;1,11;3,04;2,37;-0,42;-1,93;3,66;78,87;94,57;2,02;0,78;1,7;5,3;94,13;6,24;-3,29;11,36
2012-02-29;93,992;1,8;-0,28;-2,99;-4,7;4,18;-3,48;3,56;78,21;94,92;0,09;4,95;0,5;9,06;92,76;-26,8;11,25;12,14
2012-03-31;94,872;-0,2;0,01;8,6;5,98;1,31;-1,84;5,56;78,43;95,26;3,66;2,76;2,72;7,57;95,41;15,71;1,31;11,3
2012-04-30;92,939;-0,79;-2,39;-2,31;-2,78;1,25;-1,31;4,4;77,75;94,31;2,26;2,02;3,23;7,46;94,55;-4,16;3,15;10,25
2012-05-31;91,393;-2,18;-5,8;-2,12;-5,79;2,86;-2,13;4,74;77,1;93,11;-9,23;4,09;-8,34;9,01;93,05;-0,24;2,89;8,21
2012-06-30;91,142;-2,96;-2,69;0,78;-0,24;-1,74;-1,48;5,67;77,19;92,03;0,12;0,52;-2,08;2,47;92,77;1,76;0,84;6,67
2012-07-31;90,802;-3,64;-0,25;-1,68;-1,27;0,03;0,01;4,43;76,87;91,74;-0,34;2,86;0,14;7,35;91,31;-0,48;1,43;5,41
2012-08-31;92,536;-6,34;6,7;7,19;4,59;-4,75;-2,69;2,17;76,98;91,07;-1,22;1,19;-1,58;4,92;90,12;-0,32;0,93;6,1
2012-09-30;90,064;-10,16;-4,88;-3,86;-4,18;-2,56;-2,22;3,62;76,03;90,98;-6,65;3,46;-4,29;6,27;88,95;-2,24;-0,46;3,51
2012-10-31;90,502;-8,95;-2,97;-1,21;-1,09;-0,26;-3,44;2,97;76,01;90,23;-2;2,36;-3,78;7,4;87,7;1,67;-0,34;4,27
2012-11-30;90,515;-9,64;-3,76;-2,54;-2,77;2,13;-3,76;-0,09;76,11;91,6;3,55;5,16;3,68;10,55;86,53;0,19;-0,51;4,95
2012-12-31;93,673;-7,69;8,92;9;2,27;0,07;-5;1,43;76,33;90,51;0,7;3,37;0,51;6,79;85,88;-7,4;-1,64;3,66
2013-01-31;91,7;-10,05;-3,21;-3,48;-3,99;2,61;-4,17;2,08;75,15;89,82;-1,48;3,42;-1,61;9,42;85,09;-6,94;2,97;4,41
2013-02-28;93,214;-10,11;1,49;3,8;1,49;0,94;-3,82;2,01;75,23;88,97;-1,13;1,8;-0,68;7,02;86,45;2,37;4,5;4,93
2013-03-31;92,197;-11,36;-1,91;0,37;-0,25;2,12;-3,07;1,74;75,23;88,92;0,72;3,92;0,22;8,99;86,32;-5,18;4,65;2,48
2013-04-30;94,121;-10,15;4,23;6,32;6,49;2,06;-1,81;2,38;75,7;89,06;1,12;3,29;-1,07;9,38;87,2;3,38;1,95;2,03
2013-05-31;93,404;-9,42;0,58;2,37;0,8;1,6;-3,2;2,34;75,59;88,88;1,06;2,06;1,73;5,41;87,67;-2,2;3,34;3,98
2013-06-30;95,313;-8,82;5,58;3,67;4,14;5,37;-2,79;1,6;75,43;90,31;1,8;7,76;0,54;12,68;89,82;2,52;4,62;5,72
2013-07-31;94,972;-6,8;1,43;1,52;5,45;4,17;1,74;1,94;76,11;91,15;2,67;6,33;3,8;13,01;91;5,58;3,94;6,66
2013-08-31;95,717;-5,29;4,37;3,29;0,47;6,89;-4,26;0,64;74,19;92,87;6,77;5,48;6,28;12,17;91,46;-7,44;9,28;6,57
2013-09-30;97,511;-4,07;5,45;8,2;8,4;6,71;-1,8;1;76,26;92,59;2,46;5,71;3,65;11,94;93;4,55;5,96;10,2
2013-10-31;98,29;-1,36;6,85;6,96;5,88;4,32;-2,21;1,89;76,32;92,65;7,58;5,74;8,06;11,57;94,29;6,2;2,66;6,15
2013-11-30;99,345;1,44;8,89;8,38;8,03;3,21;-1,61;2,73;76,72;92,45;2,28;4,53;1,65;11,06;93,33;0,84;2,59;2,65
2013-12-31;97,433;0,18;2,36;0,75;-7,08;11,38;-2,01;2,5;74,82;92,97;0,4;7,01;2,45;14,13;94,9;3,52;5,11;6,6
2014-01-31;97,871;1,83;3,52;3,36;5,6;5,8;-1,65;2,59;75,86;94,64;11,8;5,87;10,48;11,97;96,69;5,22;2,6;6,93
2014-02-28;98,768;3,24;7,01;10,86;10,19;2,88;-1,85;2,34;76,38;94,49;4,73;5,15;5,24;11,44;94,25;-2,67;1,77;2,09
2014-03-31;97,481;3,17;3,3;3;3,54;5,01;-1,13;2,45;76,02;93,67;0,95;6,22;1,07;11,84;92,38;-1,39;1,52;2,68
2014-04-30;96,974;2,48;3,68;4,13;4,18;1,41;-2,65;3,34;76,51;93,92;2,25;5,56;2,56;10,96;90,91;-0,91;-0,22;3,48
2014-05-31;96,239;3,01;2,49;0,2;-2,86;6,83;-3,17;2,41;75,9;93,07;-1,24;7,78;-3,01;12,88;89,15;-8,81;3,24;-0,27
2014-06-30;96,373;1,68;3,39;3,9;4,28;6,81;-0,6;3,51;76,07;93,55;0,63;8,46;1,07;15,08;87,28;-2,19;-0,02;0,19
2014-07-31;96,608;1,69;5,31;6,16;3,24;3,5;-2,35;3,58;76,15;93,36;7,16;7,35;6,22;12,94;86,94;0,22;2,59;-2,7
2014-08-31;96,763;-0,61;3,1;6,49;4,19;4,72;-1,17;3,65;74,96;94,09;10,39;5,65;8,45;11,88;85,26;-5,08;0,32;-3,86
2014-09-30;97,104;-0,38;4,55;4,47;4,43;4,22;-0,27;1,69;76,39;92,57;2,38;2,82;2,71;8;85,03;-0,88;-1,93;-5,4
2014-10-31;96,068;0,2;2,11;3,4;1,68;1,81;-1,93;3,88;76,39;92,94;2,66;3,27;2,19;8,54;83,07;-3,85;-1,29;-4,66
2014-11-30;95,593;-0,74;2,98;4,49;2,17;-0,63;-2,33;3,27;76,5;92,77;-0,52;5,13;-0,67;10,15;83,72;-4,4;-1,02;-3,88
2014-12-31;95,693;2,76;5,12;3,1;-0,16;6,99;-2,95;4,25;75,9;91,65;9,44;4,09;9,06;10,29;84,46;-3,99;2,97;-4,39
2015-01-31;96,612;0,64;6,23;7,2;5,78;4,88;-0,04;3,61;76,73;91,31;2,7;5,42;0,98;10,86;83,03;1,14;-2,16;-8,15
2015-02-28;96,031;0,29;3,33;3,21;2,82;4,11;-0,9;4,91;76,57;92,6;8,13;4,84;6,58;10,21;82,32;0,06;-2,32;-4,11
2015-03-31;96,864;2,34;4,97;6,13;3,4;4,51;-1,21;3,58;76,62;93,44;4,18;7,45;3,92;14,36;84,33;4,01;-0,82;-1,39
2015-04-30;97,201;4,93;6,46;4,52;2,19;4,15;-2,11;3,54;76,75;95,45;10,36;6,56;9,72;13,24;85,59;-1,16;-0,06;0,32
2015-05-31;98,205;4,97;6,92;5,26;2,83;9,52;-0,51;3,99;76,78;95,36;2,49;8,63;1,72;16,03;87,6;-3,93;6,12;2,68
2015-06-30;99,535;6,25;8,7;9,8;8,18;3,31;-2,52;3,69;77,33;96,76;10,7;8,34;11,02;15,22;88,94;6,65;2,5;-0,8
2015-07-31;98,52;6,73;5,14;3,52;0,88;3,96;-3,67;3,91;77,2;97,25;9,32;5,53;9,07;12,23;91,28;2,55;3,13;5,52
2015-08-31;97,998;8,56;4,29;2,47;0,91;6,21;-2,91;4,24;76,6;96,79;6,01;4,2;3,12;11,31;92,17;-1,05;2,97;4,27
2015-09-30;97,944;8,65;5,55;4,62;3,84;3,99;-2,82;4,56;77,58;97,47;11,36;9,24;11,4;16,58;91,83;3;3,45;4,72
2015-10-31;98,161;8,02;6,95;4,99;6,99;4,01;-0,46;4,02;77,97;97,39;8,79;9,9;9,68;17,14;92,73;1,29;5,14;6,88
2015-11-30;97,47;7,11;4,62;4,73;4,46;2,33;-0,14;4,05;77,83;96,21;2,32;9,7;1,51;16,46;92,52;0,93;2,89;5,74
2015-12-31;97,385;5,77;1,37;2,92;2,04;8,24;-0,34;4,38;77,76;95,74;7,82;6,68;7,51;11,26;92,78;2,31;5,32;6,06
2016-01-31;98,683;7,15;8,46;6,72;7,15;4,8;-0,46;4,18;78,24;95,69;11,73;8,25;10,87;14;93,19;12,62;1,16;6,17
2016-02-29;98,078;6,26;5,31;6,76;4,82;3,53;0,27;4,4;78,07;95,84;9,76;7,38;9,88;12,94;93,16;-0,22;2,48;4,84
2016-03-31;96,574;7,01;3,25;-1,36;-3,5;5,67;-1,27;4,63;78,01;97,5;5,64;7,71;6,65;14,43;92,28;-0,74;3,96;5,35
2016-04-30;98,824;7,18;6,77;7,51;6,54;8,85;-1,46;3,42;78,02;97,86;5,13;14,4;6,53;21,87;94,44;3,93;5,42;8,76
2016-05-31;97,436;7,16;4,37;3,65;4,25;2,52;-1,57;2,59;77,9;99,07;12,33;6,82;14,12;11,99;94,98;11,78;0,78;10,82
2016-06-30;96,033;7,99;2,49;-1,22;-1,97;2,94;-1,21;2,41;77,7;98,25;6,55;8,2;6,34;15,19;96,4;-2,11;3,28;13,6
2016-07-31;97,379;9,59;6,17;5,54;5,82;3,44;-1,07;4,16;77,97;98,46;8,86;5,51;8,56;10,02;98,11;3,53;4,68;13,24
2016-08-31;98,458;9,9;10,09;5,52;5,07;5,3;0,12;4,22;78,1;98,07;1,18;11,35;2,98;17,86;98,91;3,58;6,29;13,55
2016-09-30;98,505;11,94;7,2;5,42;4,26;3,54;0,2;4,3;78,04;98,26;8,56;10,43;8,04;18,38;98,08;-0,55;6,13;14,37
2016-10-31;97,746;11,87;2,15;2,01;0,89;8,76;1,56;5,07;77,81;98,98;11,97;12,2;13,37;19,94;101,44;4,9;7,51;15,02
2016-11-30;101,16;14,83;13,62;9,82;7,23;8,67;-2,5;2,66;78,11;99,75;15,67;10,98;15,02;18,66;102,56;6,1;7,64;15
2016-12-31;101,969;14,33;9,75;12,29;12,2;2,12;-2,05;1,32;78,62;99,79;9,45;12,75;9,6;20,88;102,24;5,5;3,76;13,42
2017-01-31;99,978;14,65;5,59;-1,95;-4,7;6,76;-3,41;1,43;78,55;100,2;7,49;12,66;8,38;21,66;101,35;2,02;7,8;18,51
2017-02-28;102,137;14,72;9,36;6,67;6,47;7,94;-2,74;1,2;78,84;100,49;10,37;12,79;11,44;21,56;103,72;8,73;4,99;20,36
2017-03-31;103,029;18,4;11,81;8,79;7,33;6,11;-2,83;0,52;79,25;100,33;14,02;8,54;13,46;16,25;104,53;4,43;4,92;22,01
2017-04-30;102,757;17,2;8,47;5,81;4,64;10,27;-1,2;1,23;79,2;100,48;10,33;12,68;10,34;20,11;103,73;1,46;5,67;16,54
2017-05-31;106,133;20,98;14;17,23;18,1;6,52;-0,03;3,45;79,85;100,61;13,51;9,72;14,16;17,49;103,58;12,4;4,77;18,34
2017-06-30;105,215;21,57;9,73;7,58;6,7;7,13;-1,86;0,39;80,11;100,32;11,09;8,76;9,92;15,06;107,2;3,98;6,44;19,48
2017-07-31;105,489;21,1;10,71;8,88;7,55;7,81;-0,24;-0,11;80,13;99,84;12,15;6,04;13,09;11,5;107,31;2,21;6,28;19,99
2017-08-31;105,624;21,98;11,7;10,56;8,18;6,41;-1,17;-0,87;80;100,91;11,49;12,87;13,01;19,87;107,15;11,17;4,72;22,2
2017-09-30;104,946;21,98;10,53;6,05;4,66;8,31;-1,84;-0,26;80,45;101,5;14,49;14,05;13,89;22,95;107,54;1,8;6,98;21,53
2017-10-31;105,417;23,65;9,6;10,18;8,06;8,88;-1,55;-0,57;80,77;102,15;10,94;13,72;11,7;23,45;106,86;5,05;5,89;21,6
2017-11-30;105,623;23,47;12,37;10,17;9,9;6,3;0,69;0,2;81,04;103,06;17,04;13,2;17,8;22,19;107,69;8,53;8,12;25,56
2017-12-31;105,013;23,69;11,83;4,25;3,38;8,34;-0,33;1,36;81,51;103,39;12,87;14,35;12,96;24,65;107,36;7,76;3,03;23,4
2018-01-31;104,31;22,1;6,89;9,11;7,25;4,34;0,73;1,39;80,73;104,41;15,18;15,23;16,3;25,2;108,11;1,26;7,7;20,39
2018-02-28;103,384;22,24;8,6;3,57;3,08;6,95;-0,43;0,58;80,57;103,64;4,68;16,25;7,32;25,92;107,8;-0,71;9,41;23,35
2018-03-31;103,208;19,82;8,89;7,58;6,62;5,81;-1,21;1,67;80,53;103,7;13,98;13,72;15,47;22,94;107,85;2,47;7,72;22,42
2018-04-30;101,433;21,8;6,16;4,62;7,42;-0,76;0,62;2,89;80,87;103,19;13,16;10,44;14,26;17,58;107,69;10,52;0,42;23,07
2018-05-31;102,147;20,29;6,12;4,73;1,3;14,63;-4,26;2,15;78,8;102,42;5,55;13,88;6,29;21,98;108,93;-6,9;13,12;25,19
2018-06-30;104,444;20,66;11,52;14,82;16,41;6,88;1,54;2,18;80,42;102,93;17,31;8,74;15,64;15,9;108,04;19,4;6,93;24,52
2018-07-31;102,69;22,68;4,14;4,84;4,06;7,41;-0,81;1,03;80,53;102,04;5,72;12,76;7,11;22,06;106,12;5,65;5,65;22,68
2018-08-31;101,972;23,51;6,01;0,57;3,13;4,95;-2,07;1,68;80,62;102,05;5,58;12,64;6,69;22,51;105,27;5,52;5,56;22,72
2018-09-30;104,095;19,35;13,77;10,39;6,92;8,4;-1,62;1,44;80,28;102,88;9,89;13,02;12,61;23,15;107,59;7,49;4,96;25,9
2018-10-31;102,342;18,37;6,95;4,88;4,33;6,01;-1,19;2,64;80,1;103,17;10,88;10,03;10,31;18,07;109,08;4,92;5,39;25,21
2018-11-30;100,371;13,94;3,87;1;1,51;6,56;-1,97;4,34;79,63;102,35;3,63;7,97;3,77;16,05;108,68;2,77;3,77;25,01
2018-12-31;101,05;15,76;5,03;6,5;8,47;6,11;-0,89;4,37;79,66;102,56;7,08;11,72;6,54;20,24;107,25;6,29;4,83;23,16
2019-01-31;100,649;15,01;8,94;7,1;5,06;5,43;-0,2;4,27;79,44;101,5;8;9,09;7,39;17,43;106,88;2,87;4,77;25,33
2019-02-28;100,443;14,63;5,84;5,46;4,36;7,39;-2,28;3,42;79,7;102,27;10,63;10,03;11,5;17,65;108,33;7,47;6,26;25,08
2019-03-31;100,706;13,3;6,14;7,34;7,41;5,89;0,54;3,7;79,84;102,08;8,27;11,91;8,6;20,17;108,77;6,23;6,05;26,18
2019-04-30;100,641;14,24;6,31;7,98;5,63;2,65;-1,73;3,03;79,98;101,58;7,49;7,32;7,97;14,23;108,48;3,66;4,83;25,61
2019-05-31;100,105;14,87;5,92;6,57;6,92;1,61;-1,44;3,19;79,66;101,16;7,11;7,42;7,53;13,94;107,9;8,03;4;26,02
2019-06-30;97,87;14,02;1,8;-0,84;-1,88;4,72;-1,25;3,78;79,37;101,02;5,14;8,71;6,37;15,07;107,75;4,9;2,58;25,8
2019-07-31;98,419;11,22;6,02;5,22;5,6;3,74;-1,8;4,27;79,08;101,09;8,25;10,16;8,87;18,83;107,84;6,51;9,8;28,24
2019-08-31;97,508;12,21;1,71;4,14;2,35;7,38;-1,46;3,39;78,33;100,27;7,2;6,96;8,14;13,9;108,06;2,4;5,24;28,82
2019-09-30;97,38;12,32;4,63;2,92;2,64;3,2;-0,43;3,22;78,98;100,16;3,5;7,51;5,01;13,45;109,93;5,88;4,94;29,49
2019-10-31;97,411;11,79;6,19;4,37;4,53;0,5;-1,34;3,66;78,83;99,69;6,64;7,56;5,17;14,35;109,32;8,04;4,65;30,18
2019-11-30;95,542;8,67;0,35;-2,65;-2,41;3,14;-2,74;1,64;78,57;100,3;5,06;9,34;7,19;16,39;109,39;6,36;5,1;29,8
2019-12-31;95,305;7,58;0,91;2,38;-0,1;2,96;-2,04;1,01;77,62;98,33;-0,21;8,56;2,08;14,58;108,92;-1,23;5,47;29,28
2020-01-31;96,716;7,41;8,08;1,95;3,55;5,07;-4,26;1,72;78;100,45;14,22;8;13,99;13,91;109,37;7,3;5,32;27,86
2020-02-29;94,967;4,96;1,52;2,91;3,74;-1,31;1,42;4,84;77,81;97,21;2,7;1;3,65;3,65;107,81;4,85;2,27;25,74
2020-03-31;49,089;-42,36;-79,4;-101,23;-114,44;-51,65;-18,68;-10,56;55,42;74,6;-123,06;-66,57;-122,93;-91,67;74,94;-146,46;-65,11;-7,28
2020-04-30;43,755;-51,56;-68,86;-72,44;-67,46;34,39;-6,32;-4,52;45,67;72,61;-110,56;11,26;-110,77;18,62;74,75;-99,29;41,26;1,08
2020-05-31;78,687;-32,49;36;60,82;67,62;29,12;2,06;4,68;59,98;81,49;40,62;24,54;37,31;37,76;97,62;87,35;30,83;16,76
